game_id,contestant_id,contestant_name,contestant_intro,occupation_phrase,occupation_text_for_model,is_winner,contestant_position,air_date,season_name,episode_num,clue_count,category_count,j_clue_count,dj_clue_count,fj_clue_count,proposed_onet_soc_code,proposed_soc_code,proposed_soc_title,proposed_soc_url,soc_uncertainty_level,soc_mapping_method,optional_soc_profile_text,cip_candidate_count,candidate_cip_codes,cip_mapping_status,clue_source_set
1343,2536,Eli Barrieau,"a high school history teacher from Hardwick, Massachusetts",high school history teacher,high school history teacher,0,1,2013-11-13,Season 30,6708,60,13,30,29,1,25-2031.00,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",https://www.onetonline.org/link/summary/25-2031.00,medium_curated_match,Initial title or curated synonym,high school history teacher. Teach one or more subjects to students at the secondary school level.,92,13.0201|13.1203|13.1205|13.1206|13.1207|13.1208|13.1211|13.1212|13.1213|13.1302|13.1304|13.1305|13.1306|13.1307|13.1308|13.1309|13.1311|13.1312|13.1314|13.1315|13.1316|13.1317|13.1318|13.1321|13.1322|13.1323|13.1324|13.1325|13.1326|13.1328|13.1329|13.1330|13.1331|13.1332|13.1333|13.1335|13.1337|13.1338|13.1339|13.1401|13.1402|13.1499|16.0101|16.0300|16.0301|16.0302|16.0303|16.0399|16.0402|16.0500|16.0501|16.0599|16.0900|16.0901|16.0902|16.0905|16.0999|16.1001|16.1101|16.1102|16.1200|16.1202|16.1203|16.1299|16.1409|16.1499|16.1601|16.1602|16.9999|19.0101|23.0101|26.0101|27.0101|30.0101|30.3601|30.3801|30.4101|30.4501|40.0101|40.0501|40.0801|45.0101|45.0199|45.0601|45.1001|45.1002|45.1003|45.1099|50.0701|50.0901|54.0101|54.0102,multiple_possible_programs,wolle_season1_42
1343,2543,James Brown,"a university administrator from Baton Rouge, Louisiana",university administrator,university administrator,0,2,2013-11-13,Season 30,6708,60,13,30,29,1,15-1299.01,15-1299,Web Administrators,https://www.onetonline.org/link/summary/15-1299.01,very_low_approximate,Closest occupation title by character similarity (0.636); unverified,"university administrator. Manage web environment design, deployment, development and maintenance activities. Perform testing and quality assurance of web sites and web applications.",14,11.0101|11.0301|11.0401|11.0701|11.1005|26.1103|26.1104|30.0801|30.1601|30.3001|30.3101|40.0512|43.0403|51.2706,multiple_possible_programs,wolle_season1_42
1343,2544,Karen Cafaro,"an English literature and composition teacher from Georgetown, South Carolina",english literature and composition teacher,english literature and composition teacher,1,3,2013-11-13,Season 30,6708,60,13,30,29,1,25-3099.00,25-3099,"Teachers and Instructors, All Other",https://www.onetonline.org/link/summary/25-3099.00,low_multiple_roles,unspecified teaching level,english literature and composition teacher. All teachers and instructors not listed separately.,9,13.0201|13.0202|13.0203|13.1207|13.1208|13.1211|13.1304|13.1399|13.9999,multiple_possible_programs,wolle_season1_42
1342,2534,Becky Giardina,"a 7th grade social studies teacher from Martinez, Georgia",7th grade social studies teacher,7th grade social studies teacher,1,1,2013-11-14,Season 30,6709,59,13,29,29,1,25-2022.00,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",https://www.onetonline.org/link/summary/25-2022.00,low_contextual_role,school level,"7th grade social studies teacher. Teach one or more subjects to students at the middle, intermediate, or junior high school level.",40,13.0201|13.1203|13.1206|13.1207|13.1208|13.1211|13.1212|13.1213|13.1302|13.1305|13.1306|13.1307|13.1308|13.1309|13.1311|13.1312|13.1314|13.1315|13.1316|13.1317|13.1318|13.1321|13.1322|13.1323|13.1324|13.1325|13.1326|13.1327|13.1328|13.1330|13.1331|13.1332|13.1333|13.1337|13.1338|13.1339|13.1401|13.1402|13.1499|45.0199,multiple_possible_programs,wolle_season1_42
1342,2535,Maryanne Lewell,"a high school history teacher from Saint John, New Brunswick, Canada",high school history teacher,high school history teacher,0,2,2013-11-14,Season 30,6709,59,13,29,29,1,25-2031.00,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",https://www.onetonline.org/link/summary/25-2031.00,medium_curated_match,Initial title or curated synonym,high school history teacher. Teach one or more subjects to students at the secondary school level.,92,13.0201|13.1203|13.1205|13.1206|13.1207|13.1208|13.1211|13.1212|13.1213|13.1302|13.1304|13.1305|13.1306|13.1307|13.1308|13.1309|13.1311|13.1312|13.1314|13.1315|13.1316|13.1317|13.1318|13.1321|13.1322|13.1323|13.1324|13.1325|13.1326|13.1328|13.1329|13.1330|13.1331|13.1332|13.1333|13.1335|13.1337|13.1338|13.1339|13.1401|13.1402|13.1499|16.0101|16.0300|16.0301|16.0302|16.0303|16.0399|16.0402|16.0500|16.0501|16.0599|16.0900|16.0901|16.0902|16.0905|16.0999|16.1001|16.1101|16.1102|16.1200|16.1202|16.1203|16.1299|16.1409|16.1499|16.1601|16.1602|16.9999|19.0101|23.0101|26.0101|27.0101|30.0101|30.3601|30.3801|30.4101|30.4501|40.0101|40.0501|40.0801|45.0101|45.0199|45.0601|45.1001|45.1002|45.1003|45.1099|50.0701|50.0901|54.0101|54.0102,multiple_possible_programs,wolle_season1_42
1342,2129,John Pearson,"a 4th grade math teacher from Richardson, Texas",4th grade math teacher,4th grade math teacher,0,3,2013-11-14,Season 30,6709,59,13,29,29,1,25-3099.00,25-3099,"Teachers and Instructors, All Other",https://www.onetonline.org/link/summary/25-3099.00,low_contextual_role,unspecified teaching level,4th grade math teacher. All teachers and instructors not listed separately.,9,13.0201|13.0202|13.0203|13.1207|13.1208|13.1211|13.1304|13.1399|13.9999,multiple_possible_programs,wolle_season1_42
1341,2541,Cathy Bloedorn,"a chemistry and forsenics teacher from Ellicott City, Maryland",chemistry and forsenics teacher,chemistry and forsenics teacher,0,1,2013-11-15,Season 30,6710,61,13,30,30,1,25-3099.00,25-3099,"Teachers and Instructors, All Other",https://www.onetonline.org/link/summary/25-3099.00,low_multiple_roles,unspecified teaching level,chemistry and forsenics teacher. All teachers and instructors not listed separately.,9,13.0201|13.0202|13.0203|13.1207|13.1208|13.1211|13.1304|13.1399|13.9999,multiple_possible_programs,wolle_season1_42
1341,2539,Timothy Shuker-Haines,"a high school history teacher from Williamstown, Massachusetts",high school history teacher,high school history teacher,0,2,2013-11-15,Season 30,6710,61,13,30,30,1,25-2031.00,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",https://www.onetonline.org/link/summary/25-2031.00,medium_curated_match,Initial title or curated synonym,high school history teacher. Teach one or more subjects to students at the secondary school level.,92,13.0201|13.1203|13.1205|13.1206|13.1207|13.1208|13.1211|13.1212|13.1213|13.1302|13.1304|13.1305|13.1306|13.1307|13.1308|13.1309|13.1311|13.1312|13.1314|13.1315|13.1316|13.1317|13.1318|13.1321|13.1322|13.1323|13.1324|13.1325|13.1326|13.1328|13.1329|13.1330|13.1331|13.1332|13.1333|13.1335|13.1337|13.1338|13.1339|13.1401|13.1402|13.1499|16.0101|16.0300|16.0301|16.0302|16.0303|16.0399|16.0402|16.0500|16.0501|16.0599|16.0900|16.0901|16.0902|16.0905|16.0999|16.1001|16.1101|16.1102|16.1200|16.1202|16.1203|16.1299|16.1409|16.1499|16.1601|16.1602|16.9999|19.0101|23.0101|26.0101|27.0101|30.0101|30.3601|30.3801|30.4101|30.4501|40.0101|40.0501|40.0801|45.0101|45.0199|45.0601|45.1001|45.1002|45.1003|45.1099|50.0701|50.0901|54.0101|54.0102,multiple_possible_programs,wolle_season1_42
1341,2542,Michael Townes,"an English and Language Arts teacher from Greenville, South Carolina",english and language arts teacher,english and language arts teacher,1,3,2013-11-15,Season 30,6710,61,13,30,30,1,25-3099.00,25-3099,"Teachers and Instructors, All Other",https://www.onetonline.org/link/summary/25-3099.00,low_multiple_roles,unspecified teaching level,english and language arts teacher. All teachers and instructors not listed separately.,9,13.0201|13.0202|13.0203|13.1207|13.1208|13.1211|13.1304|13.1399|13.9999,multiple_possible_programs,wolle_season1_42
1340,2129,John Pearson,"a 4th grade math teacher from Richardson, Texas",4th grade math teacher,4th grade math teacher,0,1,2013-11-18,Season 30,6711,60,13,30,29,1,25-3099.00,25-3099,"Teachers and Instructors, All Other",https://www.onetonline.org/link/summary/25-3099.00,low_contextual_role,unspecified teaching level,4th grade math teacher. All teachers and instructors not listed separately.,9,13.0201|13.0202|13.0203|13.1207|13.1208|13.1211|13.1304|13.1399|13.9999,multiple_possible_programs,wolle_season1_42
1340,2539,Timothy Shuker-Haines,"a high school history teacher from Williamstown, Massachusetts",high school history teacher,high school history teacher,1,2,2013-11-18,Season 30,6711,60,13,30,29,1,25-2031.00,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",https://www.onetonline.org/link/summary/25-2031.00,medium_curated_match,Initial title or curated synonym,high school history teacher. Teach one or more subjects to students at the secondary school level.,92,13.0201|13.1203|13.1205|13.1206|13.1207|13.1208|13.1211|13.1212|13.1213|13.1302|13.1304|13.1305|13.1306|13.1307|13.1308|13.1309|13.1311|13.1312|13.1314|13.1315|13.1316|13.1317|13.1318|13.1321|13.1322|13.1323|13.1324|13.1325|13.1326|13.1328|13.1329|13.1330|13.1331|13.1332|13.1333|13.1335|13.1337|13.1338|13.1339|13.1401|13.1402|13.1499|16.0101|16.0300|16.0301|16.0302|16.0303|16.0399|16.0402|16.0500|16.0501|16.0599|16.0900|16.0901|16.0902|16.0905|16.0999|16.1001|16.1101|16.1102|16.1200|16.1202|16.1203|16.1299|16.1409|16.1499|16.1601|16.1602|16.9999|19.0101|23.0101|26.0101|27.0101|30.0101|30.3601|30.3801|30.4101|30.4501|40.0101|40.0501|40.0801|45.0101|45.0199|45.0601|45.1001|45.1002|45.1003|45.1099|50.0701|50.0901|54.0101|54.0102,multiple_possible_programs,wolle_season1_42
1340,2540,Katie Moriarty,"a 5th grade teacher from Cincinnati, Ohio",5th grade teacher,5th grade teacher,0,3,2013-11-18,Season 30,6711,60,13,30,29,1,25-3099.00,25-3099,"Teachers and Instructors, All Other",https://www.onetonline.org/link/summary/25-3099.00,low_contextual_role,unspecified teaching level,5th grade teacher. All teachers and instructors not listed separately.,9,13.0201|13.0202|13.0203|13.1207|13.1208|13.1211|13.1304|13.1399|13.9999,multiple_possible_programs,wolle_season1_42
1339,2537,Patrick Dillon,"an elementary music teacher from Huntington, New York",elementary music teacher,elementary music teacher,0,1,2013-11-19,Season 30,6712,60,13,30,29,1,25-2021.00,25-2021,"Elementary School Teachers, Except Special Education",https://www.onetonline.org/link/summary/25-2021.00,low_contextual_role,school level,elementary music teacher. Teach academic and social skills to students at the elementary school level.,15,13.0201|13.1202|13.1206|13.1207|13.1208|13.1210|13.1211|13.1212|13.1213|13.1338|13.1339|13.1401|13.1402|13.1499|45.0199,multiple_possible_programs,wolle_season1_42
1339,2538,Anne Baxter,"a kindergarten French teacher from Ypsilanti, Michigan",kindergarten french teacher,kindergarten french teacher,1,2,2013-11-19,Season 30,6712,60,13,30,29,1,25-3099.00,25-3099,"Teachers and Instructors, All Other",https://www.onetonline.org/link/summary/25-3099.00,low_contextual_role,unspecified teaching level,kindergarten french teacher. All teachers and instructors not listed separately.,9,13.0201|13.0202|13.0203|13.1207|13.1208|13.1211|13.1304|13.1399|13.9999,multiple_possible_programs,wolle_season1_42
1339,2534,Becky Giardina,"a 7th grade social studies teacher from Martinez, Georgia",7th grade social studies teacher,7th grade social studies teacher,0,3,2013-11-19,Season 30,6712,60,13,30,29,1,25-2022.00,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",https://www.onetonline.org/link/summary/25-2022.00,low_contextual_role,school level,"7th grade social studies teacher. Teach one or more subjects to students at the middle, intermediate, or junior high school level.",40,13.0201|13.1203|13.1206|13.1207|13.1208|13.1211|13.1212|13.1213|13.1302|13.1305|13.1306|13.1307|13.1308|13.1309|13.1311|13.1312|13.1314|13.1315|13.1316|13.1317|13.1318|13.1321|13.1322|13.1323|13.1324|13.1325|13.1326|13.1327|13.1328|13.1330|13.1331|13.1332|13.1333|13.1337|13.1338|13.1339|13.1401|13.1402|13.1499|45.0199,multiple_possible_programs,wolle_season1_42
1338,2533,Mary Beth Hammerstrom,"a high school social studies teacher from Anchorage, Alaska",high school social studies teacher,high school social studies teacher,0,1,2013-11-20,Season 30,6713,57,13,26,30,1,25-2031.00,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",https://www.onetonline.org/link/summary/25-2031.00,medium_curated_match,Initial title or curated synonym,high school social studies teacher. Teach one or more subjects to students at the secondary school level.,92,13.0201|13.1203|13.1205|13.1206|13.1207|13.1208|13.1211|13.1212|13.1213|13.1302|13.1304|13.1305|13.1306|13.1307|13.1308|13.1309|13.1311|13.1312|13.1314|13.1315|13.1316|13.1317|13.1318|13.1321|13.1322|13.1323|13.1324|13.1325|13.1326|13.1328|13.1329|13.1330|13.1331|13.1332|13.1333|13.1335|13.1337|13.1338|13.1339|13.1401|13.1402|13.1499|16.0101|16.0300|16.0301|16.0302|16.0303|16.0399|16.0402|16.0500|16.0501|16.0599|16.0900|16.0901|16.0902|16.0905|16.0999|16.1001|16.1101|16.1102|16.1200|16.1202|16.1203|16.1299|16.1409|16.1499|16.1601|16.1602|16.9999|19.0101|23.0101|26.0101|27.0101|30.0101|30.3601|30.3801|30.4101|30.4501|40.0101|40.0501|40.0801|45.0101|45.0199|45.0601|45.1001|45.1002|45.1003|45.1099|50.0701|50.0901|54.0101|54.0102,multiple_possible_programs,wolle_season1_42
1338,2535,Maryanne Lewell,"a high school history teacher from Saint John, New Brunswick, Canada",high school history teacher,high school history teacher,0,2,2013-11-20,Season 30,6713,57,13,26,30,1,25-2031.00,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",https://www.onetonline.org/link/summary/25-2031.00,medium_curated_match,Initial title or curated synonym,high school history teacher. Teach one or more subjects to students at the secondary school level.,92,13.0201|13.1203|13.1205|13.1206|13.1207|13.1208|13.1211|13.1212|13.1213|13.1302|13.1304|13.1305|13.1306|13.1307|13.1308|13.1309|13.1311|13.1312|13.1314|13.1315|13.1316|13.1317|13.1318|13.1321|13.1322|13.1323|13.1324|13.1325|13.1326|13.1328|13.1329|13.1330|13.1331|13.1332|13.1333|13.1335|13.1337|13.1338|13.1339|13.1401|13.1402|13.1499|16.0101|16.0300|16.0301|16.0302|16.0303|16.0399|16.0402|16.0500|16.0501|16.0599|16.0900|16.0901|16.0902|16.0905|16.0999|16.1001|16.1101|16.1102|16.1200|16.1202|16.1203|16.1299|16.1409|16.1499|16.1601|16.1602|16.9999|19.0101|23.0101|26.0101|27.0101|30.0101|30.3601|30.3801|30.4101|30.4501|40.0101|40.0501|40.0801|45.0101|45.0199|45.0601|45.1001|45.1002|45.1003|45.1099|50.0701|50.0901|54.0101|54.0102,multiple_possible_programs,wolle_season1_42
1338,2536,Eli Barrieau,"a high school history teacher from Hardwick, Massachusetts",high school history teacher,high school history teacher,1,3,2013-11-20,Season 30,6713,57,13,26,30,1,25-2031.00,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",https://www.onetonline.org/link/summary/25-2031.00,medium_curated_match,Initial title or curated synonym,high school history teacher. Teach one or more subjects to students at the secondary school level.,92,13.0201|13.1203|13.1205|13.1206|13.1207|13.1208|13.1211|13.1212|13.1213|13.1302|13.1304|13.1305|13.1306|13.1307|13.1308|13.1309|13.1311|13.1312|13.1314|13.1315|13.1316|13.1317|13.1318|13.1321|13.1322|13.1323|13.1324|13.1325|13.1326|13.1328|13.1329|13.1330|13.1331|13.1332|13.1333|13.1335|13.1337|13.1338|13.1339|13.1401|13.1402|13.1499|16.0101|16.0300|16.0301|16.0302|16.0303|16.0399|16.0402|16.0500|16.0501|16.0599|16.0900|16.0901|16.0902|16.0905|16.0999|16.1001|16.1101|16.1102|16.1200|16.1202|16.1203|16.1299|16.1409|16.1499|16.1601|16.1602|16.9999|19.0101|23.0101|26.0101|27.0101|30.0101|30.3601|30.3801|30.4101|30.4501|40.0101|40.0501|40.0801|45.0101|45.0199|45.0601|45.1001|45.1002|45.1003|45.1099|50.0701|50.0901|54.0101|54.0102,multiple_possible_programs,wolle_season1_42
1337,2533,Mary Beth Hammerstrom,"a high school social studies teacher from Anchorage, Alaska",high school social studies teacher,high school social studies teacher,1,1,2013-11-21,Season 30,6714,61,13,30,30,1,25-2031.00,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",https://www.onetonline.org/link/summary/25-2031.00,medium_curated_match,Initial title or curated synonym,high school social studies teacher. Teach one or more subjects to students at the secondary school level.,92,13.0201|13.1203|13.1205|13.1206|13.1207|13.1208|13.1211|13.1212|13.1213|13.1302|13.1304|13.1305|13.1306|13.1307|13.1308|13.1309|13.1311|13.1312|13.1314|13.1315|13.1316|13.1317|13.1318|13.1321|13.1322|13.1323|13.1324|13.1325|13.1326|13.1328|13.1329|13.1330|13.1331|13.1332|13.1333|13.1335|13.1337|13.1338|13.1339|13.1401|13.1402|13.1499|16.0101|16.0300|16.0301|16.0302|16.0303|16.0399|16.0402|16.0500|16.0501|16.0599|16.0900|16.0901|16.0902|16.0905|16.0999|16.1001|16.1101|16.1102|16.1200|16.1202|16.1203|16.1299|16.1409|16.1499|16.1601|16.1602|16.9999|19.0101|23.0101|26.0101|27.0101|30.0101|30.3601|30.3801|30.4101|30.4501|40.0101|40.0501|40.0801|45.0101|45.0199|45.0601|45.1001|45.1002|45.1003|45.1099|50.0701|50.0901|54.0101|54.0102,multiple_possible_programs,wolle_season1_42
